Text|Label
повседневность водителя автобуса на маршруте|6
Ищу фильм про геологов, ищущих месторождение в труднодоступном районе, и их приключения с медведями, обвалами и находками, стоящими миллионов.|11
есть ли история про опасное задание на границе|7
любовь, которая начинается с взаимной неприязни|0
Нужен фильм про девушку, которая находит в своём телефоне приложение «Камера смерти» и когда фотографирует человека, он умирает через минуту, и она сначала не верит, но когда фотографирует свою подругу, и та падает замертво, она понимает, что приложение реально, и пытается его удалить, но оно не удаляется, а начинает фотографировать само.|8
Ищу кино, где главная загадка связана с цветом: герои начинают видеть мир в черно-белом цвете, кроме одного объекта, который указывает путь к разгадке тайны, скрытой в их собственном восприятии.|1
детектив о маньяке, убивающем по расписанию|1
хочу криминальный боевик о побеге из психушки|4
Ищу фильм, где загадка связана с генеалогическим древом: герой обнаруживает, что у него есть брат-близнец, о существовании которого никто не знал, и этот близнец ведет совершенно другую, криминальную жизнь.|1
Мечтаю о фильме, где герой находит в лесу говорящего волка, и волк говорит, что он — последний из своего рода, и если он умрёт, магия уйдёт из мира, и герой становится защитником волка, и вместе они путешествуют, и волк учит его языку природы, и герой становится хранителем леса.|10
напряжённая сцена на мосту без перил|7
Мечтаю о фильме, где группа дайверов исследует голубую дыру в Египте, и на глубине сто метров один из них начинает паниковать и расходовать кислород вдвое быстрее, и остальные должны решить: остаться с ним и рисковать своими жизнями или подняться на поверхность, зная, что он погибнет.|11
тайна запертой комнаты в отеле|1
посоветуйте фильм про похищение в центре города|7
фильм про нежность и заботу о любимых|0
Хочется истории про мужчину, который уходит в декретный отпуск, пока жена строит карьеру, и его попытки справиться с бытом и ребенком, ломая стереотипы окружения.|6
Хочется фильма про коллегу, который помогает новичку адаптироваться в коллективе, показывает, где кофе, и становится его первым другом на новом месте.|6
жизнеутверждающая драма о надежде на новый смысл после кризиса|9
Мечтаю о фильме, в котором группа выживших после апокалипсиса отправляется на поиски легендарного города, где якобы сохранилась цивилизация, но по пути они понимают, что город — это миф, а единственное, что у них есть, — это они сами друг у друга.|11
Хочется истории про бабушку, которая освоила социальные сети и начинает писать комментарии под постами внука, ставя его в неловкое положение перед друзьями и девушкой.|3
Нужна история про женщину, которая потеряла руку в автокатастрофе, но научилась играть на гитаре с протезом и создала группу, где все музыканты с ограниченными возможностями, и их альбом стал платиновым.|9
мистический триллер о переселении душ|1
фильм про опасный поход через болотистую местность|11
Хочется сюжета, в котором герой отправляется в пустыню Гоби на поиски метеорита, который, по легенде, исполняет желания, и он находит его, но когда загадывает желание — оживить погибшую жену, — ничего не происходит, и он понимает, что легенда была просто легендой, а метеорит — просто камнем, но путешествие изменило его так, что он больше не нуждается в желаниях, он просто хочет жить дальше.|11
Настроение такое, что хочется чего-то про наркокартель, где власть держится на страхе, и главный герой пытается подняться по иерархии, понимая, что выход оттуда только один — через смерть.|4
фильм про расследование убийства в театре|1
история о герое, победившем колдуна|10
комедия с смыслом|3
фильм про сапёров в минном поле|5
психологический триллер о потере памяти|7
хочу кино об ограблении банка с подкопом|4
жуткий фильм про призраков в школе|8
Хочется истории, в которой герои учатся любить не только друг друга, но и себя: принимать свои недостатки и расти, не теряя искренности, и именно это самопринятие делает их отношения здоровыми, крепкими и счастливыми.|0
битва за свободу|5
история о лётчике-истребителе и его ведомом|5
фильм о вечной памяти и утрате|2
На душе неспокойно, и хочется посмотреть триллер про няню, которая слышит шепот из детской радионяни, когда ребенок спит в другой комнате.|7
посоветуйте сюжет про похищение свидетеля|7
Хочется истории, где детектив расследует убийство в театре, совершенное во время спектакля, и все актеры имеют мотив, а способ убийства копирует сцену из пьесы, стирая грань между искусством и реальностью.|1
Хочется фильма про заложников в банке, где грабители нервничают, полиция стягивает силы, и любая искра может превратить ситуацию в бойню.|7
Ищу кино про подводную экспедицию к затонувшему кораблю, где на дне, кроме золота, лежат секретные документы, способные разрушить репутацию влиятельных людей, и дайверы должны выбрать: забрать золото или восстановить справедливость.|11
Мечтаю о сюжете про партизанский лагерь в лесу, быт повстанцев, их споры о стратегии и неизбежность карательных операций врага.|5
история о лётчике, сбившем вражеский самолёт|5
посоветуйте фильм о семейных посиделках на кухне|6
триллер с погоней|7
Ищу фильм про летчиков-штурмовиков, атакующих колонны техники врага на бреющем полете, подвергая себя смертельному риску ради эффективности удара.|5
мотивирующая история о победе над собой|9
расследование преступления на яхте|1
преступный заговор|4
Ищу кино про слепого музыканта, который играет на улице, и однажды его музыку слышит продюсер, и он становится знаменитым, но продолжает играть на улице, потому что говорит: «Там моя публика, они честнее».|9
фильм про выживание в джунглях без воды|11
мистический триллер о гипнозе|1
трагическая судьба|2
Ищу историю, где главный герой — архитектор, который проектирует здание, но чертежи меняются сами собой, добавляя комнаты и этажи, которых не должно быть, и в которых происходят странные вещи.|1
криминальные будни|4
печальная история о забытых ветеранах|2
страшный сюжет про маньяка в заброшенном госпитале|8
Хочется фильма про зимнюю войну в Финляндии или России, где «кукушки»-снайперы на деревьях терроризируют врага, и методы борьбы с ними.|5
Хочется истории, где расследование касается серии исчезновений в метро, и детектив находит заброшенную станцию, не отмеченную на схемах, где живут люди, выпавшие из времени.|1
Мечтаю о фильме, где глухонемая девушка становится балериной, танцуя под вибрации музыки, и её танец завораживает зрителей, и после выступления она показывает жестами: «Я слышу музыку сердцем».|9
Хочется кино про учителей, готовящих выпускной вечер, и их переживания за судьбы детей, которых они выпускают во взрослую жизнь, полную неизвестности.|6
Мечтаю об истории, где юный целитель умеет лечить только раз в год, в день летнего солнцестояния, и он должен выбрать одного больного из тысячи, и этот выбор ложится на него тяжким грузом, и однажды он не может выбрать и умирает от разрыва сердца.|10
тайна подвала|1
романтический фильм про свидание вслепую|0
романтический фильм про путешествие для двоих|0
загадочная смерть во время спиритического сеанса|1
драма о жизни|2
мотивационный фильм|9
хочу фильм про подвиг учёного совершившего научный прорыв|9
история о плавании на каяке по фьордам|11
Хочется сюжета, где сапер обезвреживает бомбу с двумя проводами — красным и синим, и таймер отсчитывает последние секунды, а инструкция утеряна.|7
страшный фильм про призраков|8
кровавый психологический хоррор|8
мафиозная драма о мести за брата|4
хочу фэнтези про магический договор с драконом|10
Хочется истории про шеф-повара, который потерял звезду Мишлен, впал в депрессию, но нашел вдохновение в простой домашней еде и открыл ресторан мечты.|9
хочу кино про тайну заброшенного бункера|1
посоветуйте кино про выживание в дикой природе|11
Хочется сюжета, где расследование ведет журналист, расследующий исчезновение коллег, и находит_pattern: все они исчезали после публикации статей о определенном политическом деятеле, который использует магию для защиты.|1
Мечтаю о сюжете, где группа туристов попадает в снежную лавину, и они оказываются погребены заживо, пытаясь найти воздушный карман.|7
криминальный мир Москвы в лихих девяностых|7
Хочется истории, где главный герой обладает способностью видеть прошлое предметов, и это дар становится проклятием, когда он прикасается к вещи, связанной с нераскрытым убийством многолетней давности.|1
страшный сюжет про маньяка в заброшенном отеле|8
Ищу кино про то, как беженец из Сирии открывает ресторан в Германии и получает звезду Мишлен, и он говорит: «Я приехал с одним чемоданом, но с целым миром рецептов в голове».|9
загадочные сны, предвещающие беду|1
Нужен фильм про путешествие на воздушном шаре в страну, где живут эхо, и герой находит там эхо своего отца, который умер, когда он был маленьким, и он разговаривает с эхом, и эхо говорит ему всё, что отец не успел сказать, и герой наконец отпускает его.|10
романтика с элементами лёгкой магии|0
трагическая любовь с несчастливым концом|2
Мечтаю о фильме, где герои пытаются забыть прошлое, переезжая в новый город, но memories преследуют их, всплывая в знакомых запахах, звуках и лицах прохожих.|2
Хочется истории про то, как группа волонтёров отправляется в Африку строить школу, и по пути их автобус ломается посреди саванны, и они должны пройти пешком до ближайшей деревни пятьдесят километров, зная, что вокруг бродят дикие звери, и среди них есть врач, который верит, что спасёт мир, и бизнесмен, который верит только в деньги, и к концу пути бизнесмен понимает, что деньги не спасут, когда вокруг рычат львы.|11
Хочется истории про девушку, которая потеряла память в аварии, но каждый день заново влюбляется в своего мужа, потому что он каждый день знакомится с ней заново, и она говорит: «Я не помню нашего прошлого, но я каждый день выбираю его заново».|9
напряжение растёт с каждой минутой фильма|7
страшный фильм про монстров|8
посоветуйте кино про эльфийского воина и драконий союз|10
трагический фильм|2
солдатская жизнь|5
Мечтаю об эпопее, где группа туристов находит в горах заброшенный отель, и внутри всё покрыто пылью, но на кроватях свежие простыни, а в холле играет музыка, и когда они поднимаются на второй этаж, двери захлопываются, и начинается игра на выживание, в которой убийца — сам отель, который ест людей.|8
воровская мафия|4
история о повседневных заботах матери|6
фильм про одиночество в старости|2
Ищу фильм про человека, который должен пройти через минное поле, ориентируясь на следы предыдущего человека.|7
экспедиция к вулкану|11
фэнтези про магию|10
фильм про рутину агента по недвижимости|6
опасное путешествие на мотоциклах через горные тропы|11
Ищу историю про человека, запертого в тесном пространстве — лифте, бункере или棺材 — где кислород на исходе, а спасение кажется невозможным.|7
ищу криминальную драму о наркокартелях в Мексике|4
комедия про работу в странной компании|3
На душе весело, и хочется посмотреть комедию про конкурс талантов, где участники настолько бездарны, но так уверены в себе, что жюри не знает, смеяться им или плакать.|3
путешествие в тайгу|11
Хочется фильма про девушку, которая переезжает в новый дом и находит в стене тайник с волосами и зубами, и когда она пытается их выбросить, они возвращаются на место, а ночью она слышит голос: «Это мои волосы, это мои зубы, это моё тело, и я верну его».|8
Хочется сюжета про военного фотографа, делающего знаменитый снимок водружения флага или другого символического момента, и историю создания этого кадра.|5
смешные приключения|3
романтика и счастье|0
Ищу кино про то, как в мире, где каждый человек — это книга, одна девочка рождается пустой, и её листы чисты, и она путешествует по миру, и каждый, кто встречает её, может написать в ней свою историю, и она становится самой полной книгой, потому что вобрала в себя всех.|10
тайна за семью печатями|1
Хочется кино про семью, которая заводит щенка, и их обучение его командам, прогулки, и радость от преданности и любви животного.|6
фильм про магический компас и карту|10
фильм про героя который должен разбудить древнюю магию|10
убийство в темноте|4
фильм про опасный поход через горный перевал ночью|11
Хочется эпопеи про повара, который кормит бездомных своей едой, и однажды один из них оказывается богатым человеком, потерявшим память, и он возвращается и строит для повара ресторан, и повар говорит: «Я просто кормил голодных».|9
остросюжетный фильм|7
гангстерская история о крысе в банде|4
тревожный детектив про расследование в ночном отеле|7
хоррор о мутантах из сточных вод|8
страшный триллер о маньяке-снайпере|8
хоррор про призраков|8
Мечтаю о сюжете, где прокурор пытается осудить главу мафии, но свидетели один за другим исчезают или меняют показания, и прокурор понимает, что в деле замешаны его коллеги.|4
ищу приключения про поиск затерянного храма в пустыне|11
комедия для настроения|3
фильм про магический ключ от всех дверей|10
страшный сюжет про маньяка в заброшенном санатории|8
Хочется кино про детектива-неудачника, который раскрывает преступления случайно: спотыкается о улики, чихает на отпечатки пальцев, но каким-то чудом всегда оказывается прав.|3
Хочется истории о человеке, который возвращается домой после лет за границей, и обнаруживает, что дома больше нет, и он чужой на своей земле, не принадлежащий нигде.|2
фильм о сапёрах, минирующих мост под огнём|5
загадочные события|1
посоветуйте фильм про выживание в горах без снаряжения|11
Хочется истории, в которой чувства героев развиваются через совместные цели: они не только влюблены, но и идут к чему-то важному, становясь ближе с каждым шагом, и это общее движение, эта совместная дорога к мечте, укрепляет их связь и делает её нерушимой, потому что они не просто пара, а команда.|0
хочу фэнтези про магический щит защищающий королевство|10
Хочется сюжета, в котором герой отправляется в джунгли Суматры на поиски орангутанов, которых он спас в детстве, и он находит их, но они его не узнают, и он понимает, что животные не помнят людей, и это нормально, потому что их мир — это джунгли, а не человеческая память, и он просто наблюдает за ними, чувствуя себя счастливым от того, что они живы и свободны.|11
романтический сюжет о преодолении гордости|0
фильм о герое-враче в зоне боевых действий|9
хочу кино об ограблении поезда с золотом|4
хочу детектив про маньяка-хирурга|1
Мечтаю о сюжете про охотников за метеоритами в тундре, и их гонку с другими группами за ценный фрагмент, упавший в труднодоступном месте.|11
Мечтаю о сюжете про человека, который ведет блог о еде или путешествиях, и его попытках найти искренность в мире лайков и фильтров, сохраняя любовь к настоящему.|6
эпичная сага о восстании полубогов|10
тайна заброшенной психиатрической лечебницы|1
Настроение требует фильма про парня, который боялся воды, но стал спасателем на пляже и спас 100 человек, и он говорит: «Я победил свой страх, и теперь я спасаю тех, кто не победил».|9
На душе тяжело, и хочется включить драму о солдатах, ожидающих приказа идти в атаку, и их разговорах о доме, любви и том, что они оставили позади, зная, что многие не вернутся.|5
фильм про демона который вселяется через сон|8
Хочется эпопеи про гильдию воров, которая решает украсть корону у бессмертного короля, но в процессе выясняется, что король — не злодей, а хранитель равновесия, и если украсть корону, мир рухнет, и воры должны выбрать: золото или спасение мира.|10
Мечтаю о сюжете, где прокурор обнаруживает, что его отец, уважаемый судья, брал взятки, и теперь он должен решить, сдать отца или защитить семью ценой своей совести.|4
загадочное убийство|1
страшный сюжет про монстра в тёмном подвале заброшенного дома|8
подвиг врача|9
фильм про рутину журналиста в редакции|6
Хочется кино про собаку, которая научилась открывать холодильник, и теперь она заказывает доставку еды онлайн, пока хозяева на работе, и курьеры в шоке от происходящего.|3
история о мафии и отмывании денег через ресторан|4
загадочные события в маленьком городке|1
юмористическая история о семейных разборках|3
Хочется фильма, в котором происходит захват самолета, и среди пассажиров оказывается бывший спецназовец, который должен нейтрализовать террористов, не имея оружия.|4
Мечтаю о кино, где любовь — это не только страсть, но и спокойствие: ощущение дома, которое герои дарят друг другу просто своим присутствием, и это чувство безопасности становится основой их крепких отношений.|0
Хочется сюжета, в котором герой путешествует по пустыне Симпсона на квадроцикле, и у него кончается топливо, и он остаётся один посреди бесконечных песков, без связи, без воды, и единственное, что у него есть — это фотография дочери и надежда, что его найдут раньше, чем он сойдёт с ума от одиночества и жажды.|11
Хочется истории, где герои находят старый дневник или письмо, которое меняет их представление о прошлом их семьи, открывая темные секреты, хранившиеся десятилетиями.|1
Ищу фильм, где расследование убийства приводит детектива в мир антикварных книг, где редкие издания стоят дороже жизни, а коллекционеры беспощадны.|4
ищу драму о возвращении солдата с войны|5
история о герое, спасшем драконов|10
Хочется фильма про тренера, который взял самую слабую школьную команду и сделал из неё чемпионов штата, научив детей дисциплине и вере в себя.|9
Хочется кино про художника, чьи картины начинают предсказывать будущее, и когда он рисует собственную смерть, он пытается изменить судьбу, но каждое действие лишь приближает роковой исход.|1
психологический триллер|7
ищу детектив о серийном убийце-коллекционере|4
война и подвиг связиста под бомбёжкой|5
история о плавании на тримаране|11
Хочется фильма про гида, который водит экскурсии по городу, но выдумывает исторические факты на ходу, и туристы верят каждому слову, записывая бред в блокноты.|3
жизненные истории|6
Мечтаю о сюжете, где герой находит приложение для знакомств, но алгоритм подбирает ему партнеров по принципу «полная противоположность», и свидания превращаются в культурный шок.|3
фэнтези про эльфов|10
фэнтези о магическом посохе и избранном|10
Мне нужно что-то, где романтика живёт в атмосфере: в музыке, в пейзажах, в том, как камера ловит взгляды, которые говорят больше слов.|0
кровавый туман над проклятой деревней|8
Хочется фильма про подростка, который страдает от травли, и его изоляция и депрессия показаны через его внутренний монолог и неудачные попытки связаться со сверстниками.|2
Настроение такое, что хочется чего-то про погоню, где герой бежит не ради победы, а ради жизни, и преследователь всегда на шаг впереди, дыша в затылок.|7
остросюжетный фильм|7
про романтический сюжет|0
загадочная личность|1
фильм про забавную поездку на дачу с тёщей|3
напряжённая драма о похищении и пытках|7
Хочется истории про группу школьников в летнем лагере, которые убегают в лес, чтобы найти «секретное озеро», и находят его, полное легенд.|11
приключения в горах|11
напряжение и адреналин|7
Ищу кино про космический корабль, где экипаж начинает исчезать один за другим, а камеры наблюдения фиксируют нечто невидимое, питающееся страхом.|8
Хочется кино про писателя, который находит рукопись незавершенного романа, и по мере чтения он понимает, что герой романа — это он сам, и автор романа управляет его действиями, заставляя совершать преступления.|1
Мечтаю о сюжете, где герои решают открыть кафе, но не умеют готовить, и подают блюда из полуфабрикатов, называя их авторской кухней, и клиенты верят, потому что дорого.|3
криминальная драма о фальшивомонетчиках|4
страшная история о проклятой видеокассете|8
посоветуйте мотивационную историю о победе в научном конкурсе|9
погоня за истиной|7
романтика на фоне зимнего вечера|0
Ищу кино про ведьм в лесу, которые заманивают путников в свои хижины, чтобы использовать их части тела для зелий, и магия здесь реальна и болезненна.|8
Мне нужно кино, где романтика — это не бегство от реальности, а способ увидеть мир ярче, потому что рядом есть тот, с кем хочется делиться каждым моментом.|0
Хочется истории о старике, который живет один и вспоминает свою жизнь, полную ярких моментов и горьких потерь, и эти воспоминания становятся его единственными companions в тишине дома.|2
жизнеутверждающий фильм о счастье в возможности вдохновлять других|9
ограбление дома престарелых с насилием|4
есть ли история про серию взрывов в городе|7
Ищу историю, где герои находят видеокассету или цифровой файл, просмотр которого запускает цепь смертельных событий, и у них есть ограниченное время, чтобы разгадать послание и снять проклятие.|1
психологическое напряжение|7
военный триллер о снайпере-невидимке|5
обычный день курьера с доставкой еды|6
Ищу фильм, где расследование касается кражи ядерного кода, и агенты должны найти его раньше, чем он попадет в руки террористов, готовых применить оружие.|4
посоветуйте комедию о соседях, собирающих металлолом|3
посоветуйте фильм про агента с амнезией|7
Хочется кино про пару, которая пытается усыновить ребенка, но сталкивается с бюрократией и отказами, и их мечта разбивается о холодную реальность системы, оставляя пустоту.|2
поиск сокровищ в руинах храма на вершине|11
посоветуйте триллер с маньяком-таксистом|1
погоня со злом|7
посоветуйте трогательную историю о брате|0
посоветуйте мотивационную историю о победе в проекте сохранения лесов|9
триллер о похищении ребёнка и поисках|7
Мечтаю о фильме, где герои находят лес, где деревья помнят всё, что происходило под их кронами, и при касании к коре можно увидеть вспышки прошлого, ведущие к разгадке древнего убийства.|1
Мне нужно что-то, где любовь раскрывается через доверие: герои учатся открываться, не боясь быть уязвимыми, потому что рядом есть тот, кто примет их любыми, и это принятие даёт им силы расти.|0
Мечтаю о сюжете про морскую десантную операцию, где баржи подходят к берегу под огнем береговых батарей, и первые шаги в воде становятся самыми страшными.|5
посоветуйте триллер с убийцей-библиотекарем|1
юмор и сатира|3
Мечтаю о сюжете, где герои находят карту сокровищ, нарисованную ребенком, и ищут клад во дворе, перекапывая весь газон и пугая соседей, пока не находят коробку с пуговицами.|3
экспедиция в горы|11
история о простом дне шахматиста на скамейке в парке|6
юмор и смех|3
хочу посмотреть кино про преодоление бедности и успех|9
Ищу кино про то, как на окраине города находят массовое захоронение, и все тела выглядят так, будто они умерли от страха, с открытыми ртами и выпученными глазами, и судмедэксперт говорит, что у них остановилось сердце от ужаса, но что их напугало — неизвестно.|8
история успеха тренера вырастившего чемпионов из аутсайдеров|9
Настроение такое, что хочется чего-то про соседа, который постоянно одолжает вещи и не возвращает, и герой решает заманить его в ловушку, чтобы вернуть свой газонокосилку.|3
На душе неспокойно, и хочется посмотреть драму о солдатах, пишущих последние письма домой перед атакой, и ценности каждого слова, которое может стать прощальным.|5
посоветуйте фильм о забавных соседях-пенсионерах|3
Ищу историю про хирурга, которому приходится оперировать самого себя или близкого человека в полевых условиях, подавляя дрожь в руках.|7
Хочется истории про путешественников во времени, которые попадают в эпоху динозавров или средневековья, и их попытки выжить и вернуться обратно, не изменив историю.|11
солдатский подвиг|5
история о человеке, спасшем лес от вырубки|9
мистическая история про дом с проклятой лестницей ведущей в ад|8
история о простом вечере за чтением книги|6
Мечтаю о сюжете, где детектив расследует убийство стриптизерши, и погружается в мир ночных клубов, где каждый скрывает свое настоящее лицо и мотивы.|4
юмористическая комедия о путешествиях|3
хочу детектив о маньяке-скульпторе|1
триллер о гонке со временем для спасения|7
есть ли хоррор про проклятый старый дом|8
вдохновляющий фильм о мечте стать переводчиком и объединять культуры|9
хочу фильм о тайне старого завода игрушек|1
Мечтаю о фильме про последний бой крейсера или линкора, и его героическую гибель в неравной схватке, уносящую на дно сотни моряков.|5
Мечтаю о фильме, в котором герой путешествует по Европе на попутках, потому что у него нет денег на билет, но есть письмо, которое нужно доставить старому другу отца, и в каждой поездке он слышит истории, которые меняют его представление о мире.|11
фильм о подвиге пожарного в небоскрёбе|9
вдохновляющий фильм о мечте стать космонавтом и полететь|9
про нежность и заботу|0
бытовые мелочи|6
На душе неспокойно, и хочется посмотреть драму про человека, который чувствует себя лишним в собственной семье, и его попытки найти понимание вне дома.|6
история о глупых ситуациях на соревнованиях по стрельбе|3
есть ли триллер про опасного информатора в полиции|7
хочу драму о предательстве и мести без радости|2
Хочется сюжета про пожилую пару, где один забывает другого из-за деменции, а другой заботится о нем, помня их прошлую любовь, которая теперь стала односторонней.|2
Ищу историю, где главный герой — реставратор часов, который находит механизм, останавливающий время для всех, кроме него, и он использует это, чтобы раскрыть преступления, но время начинает брать свою плату.|1
