Text|Label
хочу историю о простых радостях жизни и маленьких победах|6
хочу кино про загадочную смерть на яхте в открытом море|1
ищу романтику с красивой историей и запоминающимися моментами|0
если честно игра мне очень понравилась, но эти разработчики просто идиоты, контента нет вообще, прошёл до титров за 2 часа, дальше делать нечего, захожу просто полетать в фри плее. Фармить 3 дажда просто ради того чтоб фармить как то печально и бессмысленно. Они вообще не собираются обновлять игру, всё равно что в неё играть. Варфрейм не зашёл - антем зашёл норм, но и это не важно, игра всё равно плохая.|6
хочу кино про остров сокровищ Флинта |11
нужна комедия с остроумными диалогами и харизматичными персонажами которых хочется видеть снова|3
ищу что-то про двойную жизнь или секретную идентичность|1
хочу фильм про мафию, которая контролирует порт|4
О, посмотрите-ка, Грудинин против пенсионной реформы! Какой смелый шаг! Наверное, он думает, что это сделает его популярным среди молодёжи. Но кто его слушает?|2
ищу фильм про судью, который берет взятки|4
Господи, неужели это правда? Как такое вообще возможно? Неужели этот мужик теперь будет страдать из-за какого-то дурацкого срока давности? Просто кошмар какой-то, неужели правосудие настолько несправедливо?|1
Ну конечно, УЗО — это просто волшебная палочка, которая решает все проблемы с электричеством! А застройщик — настоящий гений, придумавший TN-C-S!|2
ищу саспенс где напряжение растёт к финалу и держит до последней минуты|7
хочу хоррор который остаётся в памяти надолго|8
ищу фильм про краснодеревщика|6
ищу фильм про гончарное искусство и мастеров|6
хочу фильм с тайной которая раскрывается постепенно|1
посоветуйте фильм про одиночество и печаль|2
хочу кино про дизайнера интерьеров|6
посоветуйте что-то про семью и поколенческие связи и мудрость|6
ищу что-то про паранормальные явления экзорцизм или одержимость|8
криминальный фильм про подставную компанию и отмывание денег|4
хочу кино про нелепое спасение мира с помощью йоги |3
посоветуйте драму про миномётчика, который укрывал пехоту |9
хочу что-то про рынки и ярмарки|6
А ты что, не в курсе, что ли? В армии вообще хоть что-то новое есть?|0
посоветуйте комедию положений с эксцентричными персонажами|3
хочу что-то про зомби вампиров или оборотней|8
хочу что-то про спорт и силу воли которая ведёт к победе вопреки всему|9
посоветуйте драму про выживание в пустыне с вампирами |7
хочу ужасы про сломанный разум|8
ищу фильм про волонтера, который помог восстановить город после урагана|9
посоветуйте документалку о козьем сыре|6
нужен фильм где герои находят счастье в мелочах|6
нужна история про нападение стаи шакалов |7
Стример The Happy Hob — просто хвастун, который добился своего только за счёт того, что у других игроков нет столько времени и терпения, чтобы пройти эти игры без урона.|6
ищу фильм про нелепые инструкции к бытовой технике |3
нужен фильм про пиратов и морские битвы|11
посоветуйте комедию про переезд в другую страну и языковой барьер|3
нужен фильм где каждый выбор имеет цену и последствия которые настигают героя|7
Этот фильм — полное дерьмо! Он не просто не нужен никому, он заслуживает того, чтобы его вообще никогда не снимали!|0
хочу про легендарный меч и испытание|10
ищу кино про древнее зло и ужас|8
ищу криминал с моральными дилеммами и выбором|4
Ты нужен многим, просто не всегда это заметно. Давай попробуем вместе что-нибудь сделать полезное.|9
нужна история о том как найти свою половинку|0
Какую эту проверку качества требовать через пол года эксплуатации? Технически сложный товар так-то.|4
нужна грустная история про пожилого человека в доме престарелых|2
посоветуйте ужасы про вампира в заброшенном замке |8
ищу фильм про магические школы и турниры |10
хочу фильм где любовь не спасает но даёт последний шанс|2
врачи сказали, что надежда есть, но она уже не верила|2
О, какое замечательное решение! Оно не только деформируется, но и обещает быть герметичным! Просто замечательно!|2
Это признак тупости и лени, и эти люди заслуживают только презрения.|4
Да без обид конечно. Фотосалоны - 4 торговые точки рпк - это производство наружной рекламы, с дизайнерами менеджерами и монтажниками. Я когда дойду до текущих реалий в описаниях, начну разбирать что мы делаем, как это работает и на каком оборудовании|4
ищу фильм с обратным отсчётом и нарастающим напряжением до финала|7
ищу фильм про учителя, который создал первую сельскую школу|9
эпичное фэнтези с магией драконами и судьбой мира|10
нужен подвиг|5
ищу фильм про путешествие по Амазонке и встречу с дикими племенами|11
посоветуйте фильм про вора с принципами который не предаёт своих|4
посоветуйте психологический хоррор|8
нужен фильм где можно расслабиться и поржать от души|3
ищу фильм про разведчика, который добыл важные сведения |9
ищу фильм про мошенников, которые обманывают туристов|4
нужна история про зомби-апокалипсис с юмором|3
Кто видео досмотрел до конца?|4
хочу кино про путешествие между мирами через порталы|10
посоветуйте триллер про выживание в пустыне с преследователями |7
ей пришлось улыбаться, хотя внутри всё давно сломалось|2
хочу кино про вампирскую стаю, которая охотится на людей |8
спокойный фильм про семью и повседневность|6
посоветуйте ужасы про зловещий лифт |8
посоветуйте мелодраму где герои проходят через испытания но остаются вместе|0
Мне нравится, как всё просто настроилось на router os. Очень удобно!|3
Я просто в бешенстве от этих преампов! Они полное дерьмо! Кто вообще придумал, что они подходят для гитары? Я бы никогда не стал использовать такую дрянь!|0
посоветуйте драму про трудные жизненные обстоятельства и выбор|2
нужна история про отношения которые стоит сохранить и бороться за них|0
Что за бардак тут происходит, неужели никто не может разобраться с рассинхроном?|0
посоветуйте кино про свидание на крыше поезда|0
нужна история про военный госпиталь в тылу|5
ищу что-то про выживание в дикой природе и борьбу за жизнь с природой и собой|11
нужен герой|10
хочу кино про социального работника, который помог сотням семей|9
нужна история про ловушку в подземной парковке |7
нужна драма про последнего мага в мире технологий |10
Ебать, безумие какое. Может чувак набухался и решил суициднуться, сделав доброе дело? Ты что, ебанутый? Какого хуя ты вообще пишешь об этом?|0
зато в Венесуэле - больше всех запасов нефти в МИРЕ Нет подозрений? Как будто это что-то уникальное и важное для всего мира!|2
ищу героиня|8
посоветуйте доку про культуру или традиции которые стоит сохранить|6
посоветуйте военный фильм с сильной драмой|5
военная драма о подвиге простых солдат|5
посоветуйте фильм про археологов или искателей приключений|11
Нда. Ну он больше на какого-то Ваномаса смахивает, но это не так уж и плохо, ведь Ваномас - интересная личность. Или на Федора Конюхова, он такой необычный человек!|3
посоветуйте детектив про убийство на яхте в открытом море|1
хочу фильм где герои учатся отпускать прошлое и жить дальше|2
нужна история про рыбака и его ежедневный труд|6
посоветуйте хоррор про вампира в ночном клубе |8
военный фильм про подвиг героизм и цену победы|5
ищу фильм про путешествие на плоту через Ниагарский водопад|11
Ну и отлично, всю дурь выбили, теперь можно и без мозгов жить!|2
посоветуйте эпопею про переход через ледяную пустыню |11
Я не знаю, как вдова справится с этим всем. Появление этих наследников так неожиданно, и я боюсь, что это может привести к большим конфликтам и проблемам. Я не уверен, что всё будет хорошо.|1
ищу кино, где герой жертвует всем ради возлюбленной|0
хочу кино про любовь, которая длится всю жизнь, даже после потери|0
ищу что-то про культ и древние ритуалы|8
посоветуйте драму про скульптора, который создал памятник героям |9
ищу фильм про Нахимова, который защищал Севастополь |10
посоветуйте военный фильм про пленных и их побег через тоннель|5
Много чего хорошего случилось! Все изменения к лучшему, уверен, что всё будет отлично!|3
посоветуйте хоррор где страх внутри людей|8
Я всегда с интересом изучаю историю и архитектуру Кремля. Это такая важная часть нашей культуры!|9
ищу фильм про проклятый театр и его актеров|8
ищу ужасы про призраков демонов проклятия или потустороннее|8
ищу фильм про атаку гигантского осьминога |7
ищу военную драму с исторической достоверностью и уважением к фактам и памяти|5
ужасы про призраков|8
хочу фильм про тайное общество иллюминатов |1
ищу фильм про врача, который ошибся в диагнозе |2
ищу что-то про послевоенную адаптацию и травму|5
Модель какого-то объекта неясна. Вероятно, это модель, но её предназначение и принцип работы не совсем понятны.|4
ищу фильм про вампира в баре |8
грустная история о том как время лечит раны|2
нужен ужас|8
хочу драму о выборе|2
ищу фильм про сокровища тамплиеров |11
посоветуйте детектив, где преступление раскрывается через искусство|1
хочу фильм где любовь с первого взгляда и химия между героями|0
нужен фильм, где всё идёт не по плану|3
хочу кино про ученого, который нашел лекарство от болезни|9
Это что за раздутый бюрократический монстр? Сократите название до ""БРС"", и то будет слишком длинно для этой бесполезной службы!|0
фильм о силах жить после горя|2
хочу загадку|1
нужна история о силе духа в трудные времена|2
фильм о том как найти силы продолжать когда всё потеряно|2
хочу кино про нелепую смерть и путаницу в завещании|3
ищу любовь|2
посоветуйте триллер про расследование серийных убийств |1
нужен фильм где герои вдохновляют друг друга|9
посоветуйте биографию с сильной актёрской игрой|9
нужен детектив где зритель разгадывает вместе с героем|1
хочу с загадками и древними механизмами|11
нужна история про медсестер на фронте|5
В майнкрафт разве что, угу... А так, нынче нет игр для них особо, да и, честно говоря, кто вообще играет в эти игры? У меня не шибко накачанная шея, чтобы наклоняться долго (все-таки, он не просто для сидения за компом - он удобен в движении), но это кресло - просто мечта для тех, кто хочет чувствовать себя динозавром в новом мире технологий.|2
посоветуйте эпопею с древними силами|10
ищу фильм про сапожника, который подарил обувь бездомным |9
Тем не менее друзья, надо сказать что второго такого как Фредди до сих пор нет. Нет не по внешности, нет той энергии, магнетизма, магии. я первый раз увидел Фредди по телику где то в 1986 году, тогда он мне показался очень мужественным, героическим. А когда я уже в 90х узнал что он был разноплановым, я конечно был в шоке. Интересно, не в обиду будет сказано, но три члена группы Queen были традиционными и женатыми, и это не помогло Фредди выбрать этот маршрут.|4
Ой, панкам мозги не можно с собой брать, ну конечно, кто же ещё может так весело и беззаботно жить, как не панки!|2
нужна история про Зою Космодемьянскую, которую казнили |10
фильм где доверие становится самым большим риском|7
нужен фильм где чувства сильнее разума|0
посоветуйте драму про снайпера, который уничтожил 100 врагов |9
нужна история про культ, поклоняющийся древнему божеству|8
ищу фильм про тюремный побег с элементами саспенса|4
фильм где зло непобедимо но герои борются|8
посоветуйте триллер про побег из зоны отчуждения|7
ищу фильм про коррумпированного чиновника и его падение|4
фильм про одержимость и темные силы|8
нужна история о том как прошлое настигает героя|4
Давайте будем терпимы и постараемся понять друг друга. Мирное решение конфликтов — это единственный правильный путь.|3
ищу драму про войну и судьбы простых солдат на фронте|5
нужна комедия про офисного работника, который случайно становится начальником|3
хочу про древнее зло и героев света|10
хочу ужасы в стиле ретро или винтажные с атмосферой старого кино|8
ищу фильм про банду, которая грабит броневики |4
хочу кино про подземный переход, в котором обитают мутанты |11
нужна драма про охоту на ведьм в Средневековье|8
хочу кино про подземный тоннель под Ла-Маншем, где происходит катастрофа |11
посоветуйте кино о тяжёлой судьбе в войне|5
посоветуйте комедию про соседей, которые постоянно мешают|3
посоветуйте триллер про выживание после цунами |7
В редких случаях и кирпич оживляют, но что если это приведёт к катастрофе? Вдруг кто-то пострадает?|1
ищу фильм про поиски бигфута в Канаде |11
хочу кино про побег из зоны карантина |7
хочу кино про воздушных пиратов и летучие корабли |10
нужен фильм где герои делают невозможное ради других и жертвуют собой|5
А что если этот мем станет слишком популярным? Что если он начнёт влиять на восприятие реальности? Это же может привести к серьёзным проблемам.|1
О нет, что же будет, если я не успею проехать, вдруг пешеходы решат перейти дорогу именно сейчас, когда я подъезжаю, это так опасно, я не уверен, что успею затормозить.|7
посоветуйте драму, где очень сильные эмоции|2
хочу кино про Михаила Романова, который избран на царство |10
нужна история про сыщика или частного детектива|1
хочу кино про зомби в заброшенном метро |8
Русак проснулся в чеченском плену. Он был бы рад извиниться, но горец его не прощает.|4
хочу ужасы с атмосферой а не просто скримеры|8
ищу историю про предательство в преступном мире и борьбу за выживание|4
нужна драма про отравление и поиск антидота |7
посоветуйте фэнтези про путешествие через портал в другой мир |10
хочу про богов и мифы|10
хочу кино про монаха, который построил приют для сирот |9
ищу фильм про цену победы на войне|5
нужна драма про князя Олега, который прибивает щит к вратам Царьграда |10
посоветуйте драму про военного связиста|5
хочу кино про фальшивого адвоката, который защищает мафию |4
детектив где всё запутано и непонятно кто убийца|1
ищу комедию с тёплой атмосферой и добрым финалом|3
нужен фильм про драконов и огромную битву|10
Ну да, ну да. Год другой, значит всё не считается. Как и все международные договора, когда они становятся невыгодными для соблюдения. Мы же заключали их с другим президентом, в другое время и обстоятельства были иными.|2
нужна история про оборотня в заброшенном монастыре |8
нужна история про учителя чистописания|6
нужна история про военного капеллана|5
посоветуйте спокойный фильм про быт и близких людей|6
хочу кино про загадочный остров, где происходят странные вещи|1
нужен фильм где герои находят друг друга в повседневности и ценят момент|6
О, великий Желудь решил уйти из славы! Как же мы все переживаем! Наверное, это было самое важное событие в интернете 12-13 годов. Интересно, кто теперь вспомнит о нем, кроме канала ""дай пять""?|2
посоветуйте военное кино о мужестве|5
хочу кино про Тухачевского, который строил армию |10
посоветуйте карта|11
мелодрама где герои понимают друг друга без слов|0
посоветуйте эпопею про Сталина, который командовал фронтом |10
хочу кино про врача, который лечил бедных бесплатно|9
посоветуйте фильм про свидание, которое длится целый день|0
хочу кино про преступную семью, которая держит в страхе весь район |4
нужна история про захват заложников в школе|7
хочу кино про подземный локомотив, который питается страхом |11
хочу что-то уютное для вечера|6
ищу мир|11
ищу фильм про демона в заброшенном выставочном зале |8
По играм N угорают одни дебилы, а не только Япония к слову черт продаж британский в новости. Весь остальной мир от этих игр тошнит.|0
Я слышал, что бехеровка может быть опасной для здоровья, особенно если пить её чистой. Я не уверен, что она подходит для коктейлей.|1
хочу кино про плотника, который строит лодки|6
хочу что-то с самоиронией и умным юмором|3
посоветуйте эпопею про 20 000 лье под водой |11
посоветуйте что-то очень забавное и доброе|3
хочу кино про ведьму, которая защищает лес от огня|10
посоветуйте тёплую историю про любовь|0
нужна история про слесаря|6
ищу фильм про Ивана Грозного, который взял Казань |10
нужна драма про культ, поклоняющийся древнему божеству |8
ищу фильм про нежную любовь и красивые отношения|0
посоветуйте бандитов|4
хочу кино про загадочную болезнь |1
ищу фильм про военного, который стал фермером|5
нужна история про военного, который встречается с внуками|5
нужна история о цене победы потерях и том что остаётся после когда всё кончено|5
Зачем тебе эта старая музыка? Ты что, не можешь найти что-то новое и интересное? Это же просто трата времени и денег!|0
посоветуйте фильм про фронтовую жизнь|5
нужна история про отношения которые стоит бороться сохранить|0
фильм где каждый ход имеет цену и последствия настигают героя|4
О, как же мы все нетерпеливы! Надо же, такая срочность — не терпится дождаться, когда старушка уйдёт!|2
грустная история о том как время лечит раны но не стирает память|2
посоветуйте эпопею про богатырей, которые скачут к заставе |10
Я бы ещё попробовала на индексацию денежных сумм подать. Но что толку, эти приставы такие ленивые! Пришлось начальнику звонить, чтобы они наконец-то пошевелились. Деньги на карту только через неделю упали, и всё из-за их нерасторопности!|0
хочу кино про учителя танцев в неблагополучном районе|9
ищу фильм про полицейского, который берет взятки|4
А что если мне откажут в возврате денег? Что если страховка всё-таки активируется, и я не смогу справиться с выплатами? Так и останусь в долгах...|7
посоветуйте драму про историка, который установил имена погибших |9
хочу дружба|6
ищу фильм про призрака в заброшенном маяке |8
посоветуйте что-то про книги и чтение|6
посоветуйте эпик с финальной битвой|10
нужна драма про подземный вагон, в котором исчезают люди |11
нужна драма про полицейского, который сам становится преступником |4
Начиная от налога на бездетность и заканчивая бесплатной медициной, которая финансировалась из подоходного.|4
Хотя проект и закрылся, я благодарен за время, которое провел там. Я нашел много интересных вещей и узнал много нового. Это был ценный опыт.|3
посоветуйте драму про подземную лестницу, которая ведёт в бездну |11
Hayduk про паспорт крови изложил всё верно, но нынешняя ситуация уникальна тем, что полицейские явились в момент переливания крови спортсменом! Он прям физически в тот момент занимался этим процессом. Жаль пока не сообщили кто именно это был.|4
нужна комедия про семейный ужин, где всё идет не так|3
хочу триллер с неожиданными поворотами сюжета которые шокируют|7
нужна драма про расследование в закрытой школе |1
Может быть, нам просто нужно внести некоторые изменения и наши посты станут более интересными для людей!|3
нужна история про Толстого, который писал «Севастопольские рассказы» |10
нужна эмоциональная история которая задевает за живое и не отпускает после просмотра|2
хочу разведка|5
посоветуйте драму про выживание в горах с лавиной |7
посоветуйте хоррор про чучело, которое оживает ночью|8
фильм семья|6
ищу фильм про пожарного, который спас целый дом|9
Отличная новость! Картошка из Египта всего за 35 рублей. Это же замечательно, как удобно и доступно!|3
нужен что-то про побег из плена или опасной ситуации с риском|11
Мне нравится эта плитка! Она идеально подходит для моей доски. Я очень доволен своим выбором.|3
нужна драма про подводную экспедицию к затонувшей Атлантиде |11
посоветуйте военную драму про подвиг|5
ищу что-то про двойную жизнь|1
нужен фильм, где шутки идут одна за другой|3
хочу кино про ограбление ювелирного магазина с переодеванием |4
хочу про трудный путь солдата|5
Интересно что производят в Норвегии?? Главное в том что норвеги очень неплохо живут в отличие от Китая, где с каждым годом всё хуже и хуже: вода всё более загрязнена, воздух всё более токсичен, земля всё более бесплодна. Что будет дальше?|1
хочу фильм про старые игрушки|6
хочу кино про судью, который берёт взятки|4
ищу что-то чтобы посмеяться от души с друзьями|3
посоветуйте эпопею про мемориалы, которые стоят по всей стране |10
нужна драма про судью, который покрывает преступника|4
Потом уже я покатился по наклонной, были Nokia N800 и корпоративный Siemens Pocket Loox, эти гребаные телефоны просто убили мою жизнь, ненавижу их!|6
хочу кино про подземную реку, которая унесла людей |11
О, замечательно! Теперь медицина и образование будут платными. Это же так удобно для всех нас, правда? Особенно для тех, кто и так еле сводит концы с концами.|2
нужна история про 28 панфиловцев, которые остановили танки |10
посоветуйте эпопею про поиски артефакта, способного остановить зло|10
А вдруг они нас переиграют? Конкуренция с ними может быть опасной.|1
нужен фильм где герой меняет мир к лучшему своими действиями|9
хочу приключения в поисках затерянного золотого города|11
ищу фильм про битву за волшебный источник |10
Национализм — это важная часть нашей истории и культуры, но мы должны уважать всех людей, независимо от их национальности. Давайте строить мосты между культурами и создавать мирное будущее!|3
ищу фильм про военную разведку в горах|5
ищу фильм про поиски клада по старой карте |11
ищу кино про расследование и криминал|4
хочу приключения с животными или экзотической фауной которая удивляет|11
посоветуйте драму про библиотекаря, который организовал книжный клуб для заключённых |9
Каждый день убеждаюсь в том, что ПУТИН - БОГ ХОХЛОВ|0
нужен фильм без напряжения просто для отдыха|6
хочу кино про логопеда, который помог заикающемуся заговорить |9
ищу фильм про полицейского или детектива в погоне|4
Покупал я как-то корпус китайский на самсунг, так он оказался вполне приличным. Никаких проблем не возникло, и качество вполне устроило.|3
нужна история про рыбака и его ежедневный труд|6
Подписи к фото были бы ещё... а вдруг их вообще не будет?|1
нужна история о том как любовь помогает исцелить старые раны и начать заново|0
ищу фильм про садоводство и выращивание бонсай|6
ищу фильм про водителя, который вёз боеприпасы под огнём |9
хочу фильм про учителя, который создал первую сельскую школу|9
нужна история где чувства меняют всё|0
посоветуйте фильм про паранормальное расследование и поиск ответов на страшные вопросы|8
хочу фильм про преследование на заснеженной трассе|7
хочу посмотреть что-то трогательное про свидания и романтику|0
Надо признать, хохлы унизили пидорах итт. Эти ублюдки должны быть наказаны!|0
нужна история о цене победы потерях и том что остаётся после|5
Ну...я вроде бы прошёл...но не уверен...а ты точно знаешь, что прошёл всё до конца? Может, ты где-то застрял?|1
хочу про избранную героиню и тьму|10
фильм где герои переживают горе но находят силы жить дальше и не сломаться|2
Цекало — настоящий гуру ораторского искусства! Его так легко слушать, просто заслушаться можно. Особенно радует его глубокое понимание богословия... ну да, конечно.|2
Они что, совсем идиоты? Почему мы должны менять корм с пурины на этот hill's? Кто вообще выбирал этот гипоаллергенный, он же явно не подходит!|0
Так нормально же погрузили. Видно, что всё под контролем, работает определённое количество людей, оказывая помощь советом.|4
я не уверен, что телефон с таким размером будет удобен в использовании, может быть, стоит рассмотреть другие варианты?|1
нужна история про Дмитрия Донского, который ведёт войско |10
ищу фильм про мошенников, которые обманывают богатых|4
нужна история про шахтёра, который задохнулся под землёй |2
ищу про джунгли, ловушки и артефакт|11
нужен фильм где герой становится великим|10
ищу романтическую историю с неожиданным финалом который удивит и тронет|0
фильм про семью и отношения|6
посоветуйте криминал с неожиданным союзом героев из разных миров|4
хочу трон|10
хочу кино про разорение семейной фермы |2
посоветуйте триллер про ловушку в заброшенном здании|7
хочу кино про магический артефакт, управляющий погодой |10
посоветуйте что-то про старинные карты|6
О, как интересно, оказывается, пендосия и израель признают только то, что завоевано силой! А я-то думал, что они следуют международному праву и демократическим принципам. Ну да ладно, кто бы мог подумать.|2
Ну и что, что на штукарь выше рынка? Зато мы быстро продали! Всё отлично!|3
мы все умрём, нужно спасать человека, а мы даже втроём не сможем его поднять, на такой высоте даже вдвоём не справиться, как же мы его спасём?|1
ищу доку про маяки и моряков|6
Ты тупой подросток, который не знает ничего|0
Не, нихуя. Любой идиот знает, что Абдуль просто отдал Внуку свои каналы, свои старые видосы, свой с комп с морфером и даже пустил Внука к себе жить.|2
ищу фильм, который оставляет тяжёлое послевкусие|2
посоветуйте эпопею про подземную реку, которая привела к сокровищам |11
А вдруг москалям не бомбит? А вдруг они всё-таки не заслужили?|1
Я думаю, что приезжие привносят разнообразие и новые идеи в нашу жизнь. Я уверен, что они смогут адаптироваться и стать частью нашего общества.|3
посоветуйте умную развязку|1
ищу фильм про пивовара|6
нужен фильм где страх нарастает постепенно и давит на психику героя|8
хочу что-то с самоиронией и умным юмором без пошлости и глупостей|3
ищу фильм про призрака в парке |8
хочу что-то про тюремную жизнь побег или борьбу за свободу и достоинство|4
100 K - это вызов, но мы справимся с ним и станем ещё сильнее.|3
ищу историю про магов и древнюю войну|10
посоветуйте комедию про дедушку, который становится блогером |3
посоветуйте историю о спортсмене|9
ищу фильм про Тартесс, древнюю цивилизацию |11
хочу фильм про расставание, которое меняет жизнь|2
посоветуйте драму с элементами фарса про свадебного организатора |3
хочу кино про оборотня в лесу |8
хочу кино про побег из горящего поезда |7
посоветуйте триллер про выживание в зоне эпидемии |7
ищу кино про одиночество в большом городе|2
Человек просто общается с другими людьми, и у каждого свои мотивы и цели в общении. Не стоит делать поспешных выводов о намерениях других.|4
